2013-10-29 06:40:19: 
2013-10-29 06:40:19: System configuration: lcpu=20 mem=16384MB ent=0.50
2013-10-29 06:40:19: 
2013-10-29 06:40:19: kthr    memory              page              faults              cpu
2013-10-29 06:40:19: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 06:40:19: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 06:41:47: 11  0 2479513 597051   0   0   0   0    0   0   3 2374 1894  4  3 93  0  0.06  12.2
2013-10-29 06:41:49: 6  0 2479513 597049   0   0   0   0    0   0  24 32437 2038  5  5 91  0  0.08  16.5
2013-10-29 06:41:51: 12  0 2479513 597049   0   0   0   0    0   0   0 2172 1966  1  3 96  0  0.04   7.8
2013-10-29 06:41:53: 18  0 2479513 597049   0   0   0   0    0   0   1 2234 1960  1  3 95  0  0.04   8.4
2013-10-29 06:41:55: 6  0 2479529 597033   0   0   0   0    0   0   2 29649 4423  2  4 94  0  0.05  10.9
2013-10-29 06:41:57: 6  0 2479545 597006   0   0   0   0    0   0  34 39184 2260  5  4 91  0  0.08  15.5
2013-10-29 06:41:59: 10  0 2479545 597006   0   0   0   0    0   0  14 2390 2083  1  3 96  0  0.04   8.1
2013-10-29 06:42:01: 8  0 2479545 597006   0   0   0   0    0   0   1 2250 1996  1  3 96  0  0.04   7.4
2013-10-29 06:42:03: 13  0 2479545 597005   0   0   0   0    0   0   3 5282 1900  4  3 93  0  0.06  12.1
2013-10-29 06:42:05: 6  0 2479545 597005   0   0   0   0    0   0   3 2251 2058  1  3 96  0  0.04   7.7
2013-10-29 06:42:07: 6  0 2479545 597005   0   0   0   0    0   0   0 2261 1995  1  3 96  0  0.04   7.2
2013-10-29 06:42:09: 11  0 2479545 597005   0   0   0   0    0   0   0 2177 1914  1  3 96  0  0.03   6.7
2013-10-29 06:42:11: 6  0 2479545 597005   0   0   0   0    0   0   4 2492 1912  1  3 96  0  0.04   7.1
2013-10-29 06:42:13: 7  0 2479545 597005   0   0   0   0    0   0   1 2300 1975  1  3 96  0  0.04   7.5
2013-10-29 06:42:15: 7  0 2479561 596985   0   0   0   0    0   0  14 19599 2028  3  3 94  0  0.05  10.6
2013-10-29 06:42:17: 7  0 2479561 596976   0   0   0   0    0   0  24 29285 2001  4  4 92  0  0.07  13.0
2013-10-29 06:42:19: kthr    memory              page              faults              cpu
2013-10-29 06:42:19: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 06:42:19: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 06:42:19: 7  0 2479561 596976   0   0   0   0    0   0   0 2280 1929  1  3 96  0  0.04   7.3
2013-10-29 06:42:21: 6  0 2479561 596976   0   0   0   0    0   0   0 3092 1914  1  3 96  0  0.04   7.2
2013-10-29 06:42:23: 10  0 2479561 596976   0   0   0   0    0   0   0 2200 1964  1  3 96  0  0.03   7.0
2013-10-29 06:42:25: 6  0 2479561 596976   0   0   0   0    0   0   1 2282 1975  1  3 96  0  0.04   7.6
2013-10-29 06:42:27: 9  0 2479561 596976   0   0   0   0    0   0 655 2251 2925  1 12 86  1  0.11  21.3
2013-10-29 06:42:29: 6  0 2479561 596976   0   0   0   0    0   0   1 2174 2064  1  3 96  0  0.05   9.2
2013-10-29 06:42:31: 7  0 2479561 596969   0   0   0   0    0   0  42 9253 2028  3  4 93  0  0.06  11.8
2013-10-29 06:42:33: 6  0 2479561 596966   0   0   0   0    0   0   5 2348 1982  3  3 94  0  0.05  11.0
2013-10-29 06:42:35: 7  0 2479561 596966   0   0   0   0    0   0   3 2307 2076  1  3 96  0  0.04   7.4
2013-10-29 06:42:37: 7  0 2479561 596966   0   0   0   0    0   0   1 2289 1998  1  3 96  0  0.04   7.3
2013-10-29 06:42:39: 8  0 2479561 596966   0   0   0   0    0   0   6 2219 1921  1  3 96  0  0.04   7.7
2013-10-29 06:42:41: 8  0 2479561 596958   0   0   0   0    0   0  15 22250 2002  3  3 94  0  0.06  11.1
2013-10-29 06:42:43: 6  0 2479561 596952   0   0   0   0    0   0  22 28223 2084  3  4 93  0  0.06  12.3
2013-10-29 06:42:45: 8  0 2479561 596952   0   0   0   0    0   0   1 2186 2001  1  3 96  0  0.03   6.8
2013-10-29 06:42:47: 5  0 2479561 596952   0   0   0   0    0   0   1 2338 1973  2  3 95  0  0.04   8.9
2013-10-29 06:42:49: 7  0 2479561 596952   0   0   0   0    0   0   0 2273 1998  1  3 96  0  0.04   7.4
2013-10-29 06:42:51: 8  0 2479561 596952   0   0   0   0    0   0   1 2201 1888  1  3 96  0  0.03   6.5
2013-10-29 06:42:53: 8  0 2479561 596952   0   0   0   0    0   0   1 2201 1976  1  3 96  0  0.03   6.6
2013-10-29 06:42:55: 6  0 2479561 596952   0   0   0   0    0   0   0 2237 1934  1  3 96  0  0.03   7.0
2013-10-29 06:42:57: 5  0 2479562 596947   0   0   0   0    0   0  21 22766 2134  3  3 94  0  0.05  10.6
2013-10-29 06:42:59: kthr    memory              page              faults              cpu
2013-10-29 06:42:59: ----- ----------- ------------------------ ------------ -----------------------
2013-10-29 06:42:59: r  b   avm   fre  re  pi  po  fr   sr  cy  in   sy  cs us sy id wa    pc    ec
2013-10-29 06:42:59: 13  0 2479562 596933   0   0   0   0    0   0  50 77216 2110  6  5 89  0  0.09  18.0
2013-10-29 06:43:01: 4  0 2479562 596933   0   0   0   0    0   0   2 3341 1908  3  3 94  0  0.05   9.9
2013-10-29 06:43:03: 7  0 2479562 596927   0   0   0   0    0   0  22 32172 2058  3  4 93  0  0.06  12.0
2013-10-29 06:43:05: 8  0 2479562 596927   0   0   0   0    0   0   1 2243 1982  2  3 95  0  0.04   8.3
2013-10-29 06:43:07: 6  0 2479562 596927   0   0   0   0    0   0   1 2210 1876  1  3 96  0  0.04   7.6
2013-10-29 06:43:09: 7  0 2479570 596912   0   0   0   0    0   0  37 3078 2036 10  4 86  0  0.12  23.6
2013-10-29 06:43:11: 5  0 2479570 596909   0   0   0   0    0   0  29 3039 2009  4  4 92  0  0.07  13.1
2013-10-29 06:43:13: 13  0 2480403 596048   0   0   0   0    0   0  18 43013 2196 58  4 38  0  0.42  84.2
2013-10-29 06:43:15: 17  0 2480404 596032   0   0   0   0    0   0  42 2922 2163  9  4 87  0  0.11  21.6
2013-10-29 06:43:17: 24  0 2480420 596001   0   0   0   0    0   0  52 2811 2051 12  4 84  0  0.13  26.1
2013-10-29 06:43:19: 28  0 2480428 595956   0   0   0   0    0   0  68 8153 2180 16  5 79  0  0.17  33.4
2013-10-29 06:43:21: 35  0 2480625 595723   0   0   0   0    0   0 284 315040 2806 50 13 36  0  0.75 150.0
2013-10-29 06:43:23: 4  0 2480716 595547   0   0   0   0    0   0 270 104090 2829 51 10 39  0  0.62 125.0
2013-10-29 06:43:25: 2  0 2480757 595493   0   0   0   0    0   0  62 103149 2147 30  7 63  0  0.29  59.0
2013-10-29 06:43:27: 0  0 2480761 595473   0   0   0   0    0   0 716 3068 3068 18 14 67  1  0.25  50.3
2013-10-29 06:43:29: 0  0 2480761 595473   0   0   0   0    0   0   0 2260 1948  2  3 96  0  0.05  10.3
2013-10-29 06:43:31: 0  0 2480761 595440   0   0   0   0    0   0  10 2685 1959  9  3 88  0  0.10  19.9
2013-10-29 06:43:33: 0  0 2480761 595440   0   0   0   0    0   0   1 2304 2057  1  3 96  0  0.04   7.3
2013-10-29 06:43:35: 0  0 2480761 595440   0   0   0   0    0   0   2 2451 2170  2  3 95  0  0.04   8.6
2013-10-29 06:43:37: 10  0 2480761 595439   0   0   0   0    0   0   7 2454 2033  2  3 95  0  0.04   8.5
